id,name,introduction,code_list,url,img_url
cnn_tom-foreman-profile,Tom Foreman,"Tom Foreman is an Emmy award-winning journalist whose experience spans more than three decades, and virtually every major news story in that time period.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/tomforemancnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/tomforemancnn'}]",https://us.cnn.com/profiles/tom-foreman-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929121259-tom-foreman-profile-image-large-169.jpg
cnn_rosa-flores-profile,Rosa Flores,"Rosa Flores is a CNN correspondent based in Houston, covering domestic and international news stories.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/rosaflorescnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/RosaFlores'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/rosaflorescnn'}]",https://us.cnn.com/profiles/rosa-flores-profile,https://cdn.cnn.com/cnnnext/dam/assets/160921180537-rosa-flores-profile-large-169.jpg
cnn_alexandra-field-profile,Alexandra Field,Alexandra Field is a correspondent covering major breaking news events for CNN and CNN International. She has reported from more than 20 countries.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/AFieldCNN'}]",https://us.cnn.com/profiles/alexandra-field-profile,https://cdn.cnn.com/cnnnext/dam/assets/170824163407-alexandra-field-profile-v2-large-169.jpg
cnn_ashley-fantz-profile,Ashley Fantz,"Ashley Fantz has been a reporter for CNN since 2006. With CNN Investigates, she reports on crime, military issues and gender.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/afantz'}]",https://us.cnn.com/profiles/ashley-fantz-profile,https://cdn.cnn.com/cnnnext/dam/assets/181128103929-ashley-fantz-headshot-large-169.jpg
cnn_blake-essig,Blake Essig,Blake Essig is an award-winning international correspondent for CNN based at the network's Tokyo bureau.,[],https://us.cnn.com/profiles/blake-essig,https://cdn.cnn.com/cnnnext/dam/assets/200123115151-blake-essig-profile-2020-large-169.jpg
cnn_ed-lavandera-profile,Ed Lavandera,Ed Lavandera is a National Correspondent for CNN U.S. based in the Dallas bureau.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/edlavaCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/edlavacnn'}]",https://us.cnn.com/profiles/ed-lavandera-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926161905-ed-lavandera-profile-image-large-169.jpg
cnn_blake-ellis,Blake Ellis,Blake Ellis is an award-winning investigative reporter for CNN. Her work has exposed everything from widespread sexual abuse in nursing homes to one of the longest-running scams in history. It has also inspired legislative action and government investigation. Email her at watchdog@cnn.com.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/@blakeellis3'}]",https://us.cnn.com/profiles/blake-ellis,https://cdn.cnn.com/cnnnext/dam/assets/140926154233-blake-ellis-profile-image-large-169.jpg
cnn_jennifer-gray-profile,Jennifer Gray,Jennifer Gray is a meteorologist for CNN based in Atlanta at the network's global headquarters.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/Jennifergraycnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/JenniferGrayCNN'}]",https://us.cnn.com/profiles/jennifer-gray-profile,https://cdn.cnn.com/cnnnext/dam/assets/150303140044-jennifer-gray-profile-image-large-169.jpg
cnn_stephanie-elam-profile,Stephanie Elam,Stephanie Elam is a CNN correspondent based in the network's Los Angeles bureau.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/StephanieElam'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/StephanieElam'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/stephelamtv'}]",https://us.cnn.com/profiles/stephanie-elam-profile,https://cdn.cnn.com/cnnnext/dam/assets/200122131146-stephanie-elam-profile-2019-large-169.jpg
cnn_kristen-holmes-bio,Kristen Holmes,"Kristen Holmes is a correspondent for CNN, based in the Washington, D.C. bureau.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/kristenholmesreporter'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/@kristenhCNN'}]",https://us.cnn.com/profiles/kristen-holmes-bio,https://cdn.cnn.com/cnnnext/dam/assets/170126163731-kristen-holmes-profile-picture-large-169.jpg
cnn_jeremy-diamond,Jeremy Diamond,"Jeremy Diamond is a White House correspondent for CNN based in Washington, D.C., where he covers the Biden administration.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/jdiamond15'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/JDiamond1'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/jdiamond1_'}]",https://us.cnn.com/profiles/jeremy-diamond,https://cdn.cnn.com/cnnnext/dam/assets/220208105528-jeremy-diamond-headshot-large-169.jpg
cnn_joe-johns-profile,Joe Johns,"Joe Johns is CNN's senior Washington correspondent, responsible for covering a wide range of political and breaking news stories for the network. Prior to his current role, Johns served as a justice correspondent, covering the Supreme Court, legal and crime issues.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/joejohnscnn'}]",https://us.cnn.com/profiles/joe-johns-profile,https://cdn.cnn.com/cnnnext/dam/assets/150105143704-joe-johns-large-169.jpg
cnn_arwa-damon,Arwa Damon,Arwa Damon is an award-winning senior international correspondent based in CNN's Istanbul bureau.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/arwaCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/arwacnn'}]",https://us.cnn.com/profiles/arwa-damon,https://cdn.cnn.com/cnnnext/dam/assets/181120155019-arwa-damon-2018-large-169.jpg
cnn_rachel-crane-profile,Rachel Crane,Rachel Crane is an innovation and space correspondent for CNN. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/rachcrane'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/rachelmcrane'}]",https://us.cnn.com/profiles/rachel-crane-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929112442-rachel-crane-profile-image-large-169.jpg
cnn_stephen-collinson,Stephen Collinson,"Stephen Collinson is a reporter for CNN Politics covering the White House, and politics across the United States and around the world.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/StephenCollinsonCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/StCollinson'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/steve834'}]",https://us.cnn.com/profiles/stephen-collinson,https://cdn.cnn.com/cnnnext/dam/assets/150506104237-stephen-collinson-profile-large-169.jpg
cnn_elizabeth-cohen,Elizabeth Cohen,"Elizabeth Cohen is senior medical correspondent for CNN's Health, Medical and Wellness unit, reporting breaking medical news and health consumer reporting on CNN and CNN.com. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/elizabeth.cohen.9028'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/elizcohencnn'}]",https://us.cnn.com/profiles/elizabeth-cohen,https://cdn.cnn.com/cnnnext/dam/assets/140926162007-elizabeth-cohen-profile-image-large-169.jpg
cnn_chris-cillizza,Chris Cillizza,"Chris Cillizza is a CNN Politics Reporter and Editor-at-Large, covering national politics including the White House, Congress and every district they represent. His reporting lives under the brand, ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/chris.cillizza'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/ChrisCillizza'}]",https://us.cnn.com/profiles/chris-cillizza,https://cdn.cnn.com/cnnnext/dam/assets/171011105543-chris-cillizza-large-169.jpg
cnn_allison-chinchar-profile,Allison Chinchar,Allison Chinchar is a meteorologist for CNN and HLN. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/@AllisonChinchar'}]",https://us.cnn.com/profiles/allison-chinchar-profile,https://cdn.cnn.com/cnnnext/dam/assets/220306142257-allison-chinchar-large-169.jpg
cnn_natasha-chen,Natasha Chen,Natasha Chen is a CNN correspondent based in the network's Los Angeles bureau. ,[],https://us.cnn.com/profiles/natasha-chen,https://cdn.cnn.com/cnnnext/dam/assets/200129110358-natasha-chen-headshot-large-169.jpg
cnn_matthew-chance,Matthew Chance,"Matthew Chance is CNN's senior international correspondent based in Moscow. He has reported extensively on major stories for CNN's global news networks from the Middle East, Afghanistan, Russia and Chechnya, Europe and the Far East for more than 20 years.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/mchancecnn'}]",https://us.cnn.com/profiles/matthew-chance,https://cdn.cnn.com/cnnnext/dam/assets/140929105802-matthew-chance-profile-image-large-169.jpg
cnn_clare-foran,Clare Foran,Clare Foran is a congressional Reporter for CNN Politics.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/ckmarie'}]",https://us.cnn.com/profiles/clare-foran,https://cdn.cnn.com/cnnnext/dam/assets/180507170016-clare-foran-large-169.jpg
cnn_jean-casarez-profile,Jean Casarez,"Jean Casarez is a correspondent for CNN covering a wide variety of stories for the network including legal and crime, investigation and breaking news.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/JeanCasarezCNN'}]",https://us.cnn.com/profiles/jean-casarez-profile,https://cdn.cnn.com/cnnnext/dam/assets/141222154736-jean-casarez-profile-headshot-large-169.jpg
cnn_brynn-gingras-profile,Brynn Gingras,Brynn Gingras is a New York City based correspondent covering major breaking news events for the network. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/@BrynnCNN'}]",https://us.cnn.com/profiles/brynn-gingras-profile,https://cdn.cnn.com/cnnnext/dam/assets/160713141455-brynn-gingras-profile-large-169.jpg
cnn_david-culver,David Culver,"David Culver is an award-winning international correspondent for CNN, based at the network's Beijing bureau. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/https://twitter.com/David_Culver'}]",https://us.cnn.com/profiles/david-culver,https://cdn.cnn.com/cnnnext/dam/assets/190807172520-david-culver-profile-large-169.jpg
cnn_josh-campbell,Josh Campbell,Josh Campbell is an award-winning CNN correspondent covering national security and law enforcement.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/joshscampbell'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/joshcampbellcnn'}]",https://us.cnn.com/profiles/josh-campbell,https://cdn.cnn.com/cnnnext/dam/assets/190416173554-josh-campbell-expansion-photo-large-169.jpg
cnn_scott-glover,Scott Glover,Scott Glover is a reporter on the CNN Investigates team. He is based in Los Angeles.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/ScottGloverCNN'}]",https://us.cnn.com/profiles/scott-glover,https://cdn.cnn.com/cnnnext/dam/assets/151103151158-scott-glover-large-169.jpg
cnn_nima-elbagir,Nima Elbagir,Nima Elbagir is CNN's multi-award winning Chief International Investigative Correspondent.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/nimaelbagir'}]",https://us.cnn.com/profiles/nima-elbagir,https://cdn.cnn.com/cnnnext/dam/assets/181004143817-nima-elbagir-profile-photo-large-169.jpg
cnn_phil-black,Phil Black,Phil Black is an International Correspondent based in CNN's London bureau.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/PhilBlackCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/philblackcnn'}]",https://us.cnn.com/profiles/phil-black,https://cdn.cnn.com/cnnnext/dam/assets/140929112331-phil-black-profile-image1-large-169.jpg
cnn_matt-egan,Matt Egan,"Matt Egan is an award-winning reporter at CNN, covering business, the economy and financial markets across CNN's television and digital platforms. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/@MattEganCNN'}]",https://us.cnn.com/profiles/matt-egan,https://cdn.cnn.com/cnnnext/dam/assets/191031134221-matt-egan---profile-headshot-large-169.jpg
cnn_melissa-bell,Melissa Bell,Melissa Bell is a correspondent for CNN based in the network's Paris bureau. ,[],https://us.cnn.com/profiles/melissa-bell,https://cdn.cnn.com/cnnnext/dam/assets/170117162152-melissa-bell-profile-large-169.jpeg
cnn_fareed-zakaria-profile,Fareed Zakaria,"Fareed hosts Fareed Zakaria GPS, is a columnist for The Washington Post and the author of ""","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/fareedzakaria'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/FareedZakaria'}]",https://us.cnn.com/profiles/fareed-zakaria-profile,https://cdn.cnn.com/cnnnext/dam/assets/140325151239-fareed-zakaria-profile-large-169.jpg
cnn_fredericka-whitfield-profile,Fredricka Whitfield,Fredricka Whitfield is an anchor for CNN/U.S. She is based in the network's world headquarters in Atlanta. Whitfield anchors the weekend edition of CNN Newsroom.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/FredrickaWhitfieldCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/FWhitfield'}]",https://us.cnn.com/profiles/fredericka-whitfield-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926162929-fredricka-whitfield-profile-image-large-169.jpg
cnn_jennifer-westhoven,Jennifer Westhoven,"Jennifer Westhoven covers the economy, business and money for HLN.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/jenniferwesthoven'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/JenWesthoven'}]",https://us.cnn.com/profiles/jennifer-westhoven,https://cdn.cnn.com/cnnnext/dam/assets/170823160640-jennifer-westhoven-profile-new-large-169.jpg
cnn_bill-weir-profile,Bill Weir,"Bill Weir is a CNN anchor, Chief Climate Correspondent and was the host and executive producer of the acclaimed CNN Original Series ""The Wonder List with Bill Weir.""","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/billweir'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/billweircnn'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/billweircnn'}]",https://us.cnn.com/profiles/bill-weir-profile,https://cdn.cnn.com/cnnnext/dam/assets/181101161905-bill-weir-headshot-2018-large-169.jpg
cnn_gloria-borger,Gloria Borger,"Gloria Borger is CNN's chief political analyst, appearing regularly on The Situation Room with Wolf Blitzer and Anderson Cooper's AC360 and across the network's primetime programs.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/GloriaBorger'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/GloriaBorger'}]",https://us.cnn.com/profiles/gloria-borger,https://cdn.cnn.com/cnnnext/dam/assets/200107140909-gloria-borger-background-large-169.jpg
cnn_john-vause-profile,John Vause,John Vause is a multi-award winning journalist for CNN International. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/vausecnn'}]",https://us.cnn.com/profiles/john-vause-profile,https://cdn.cnn.com/cnnnext/dam/assets/170831142751-john-vause-2017-profile-updated-large-169.jpg
cnn_derek-vandam,Derek Van Dam,Derek Van Dam is a weather anchor for CNN based at the network's headquarters in Atlanta. He provides weather reports and science bulletins on weekday and weekend editions of ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/derekvandamfanpage'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/VanDamCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/dvd82'}]",https://us.cnn.com/profiles/derek-vandam,https://cdn.cnn.com/cnnnext/dam/assets/190206154353-derek-van-dam-profile-photo-large-169.jpg
cnn_adrienne-broaddus,Adrienne Broaddus,Adrienne Broaddus is a CNN news correspondent based in Chicago.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/abroaddus'}]",https://us.cnn.com/profiles/adrienne-broaddus,https://cdn.cnn.com/cnnnext/dam/assets/210202205606-adrienne-broaddus-temp-profile-large-169.jpg
cnn_oliver-darcy,Oliver Darcy,"Oliver Darcy is a senior media reporter for CNN, covering the intersection of media, politics, and technology.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/oliverdarcy'}]",https://us.cnn.com/profiles/oliver-darcy,https://cdn.cnn.com/cnnnext/dam/assets/191028113818-oliver-darcy-headshot-d-large-169.jpg
cnn_alex-thomas,Alex Thomas,"Alex Thomas is a Sports Anchor for CNN International, based in our London bureau.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/alexthomascnn'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/alexthomascnn'}]",https://us.cnn.com/profiles/alex-thomas,https://cdn.cnn.com/cnnnext/dam/assets/140926152944-alex-thomas-profile-image-large-169.jpg
cnn_brian-stelter-profile,Brian Stelter,"Brian Stelter is the anchor of ""Reliable Sources,"" which examines the week's top media stories every Sunday at 11:00 a.m. ET on CNN/U.S, and the chief media correspondent for CNN Worldwide. Stelter reports for CNN Media, and writes a nightly ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/brianstelter'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/brianstelter'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/brianstelter'}]",https://us.cnn.com/profiles/brian-stelter-profile,https://cdn.cnn.com/cnnnext/dam/assets/200323172736-brianstelterheadshot2020-large-169.jpg
cnn_isa-soares,Isa Soares,Isa Soares is an award-winning international correspondent and anchor based in CNN's London bureau.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/IsaCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/IsaSoaresCNN'}]",https://us.cnn.com/profiles/isa-soares,https://cdn.cnn.com/cnnnext/dam/assets/200528084017-isa-soares-2020-large-169.jpg
cnn_patrick-snell,Patrick Snell,Patrick Snell is a sport anchor and correspondent for CNN International. ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/patricksnelltv'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/PATRICKCNN'}]",https://us.cnn.com/profiles/patrick-snell,https://cdn.cnn.com/cnnnext/dam/assets/140929111308-patrick-snell-profile-image-large-169.jpg
cnn_michael-smerconish-profile,Michael Smerconish,"Michael Smerconish is the host of the weekly Saturday TV program on CNN fittingly called ""Smerconish."" He is also the host of The Michael Smerconish Program on SiriusXM, an author and public speaker. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/smerconish'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/smerconish'}]",https://us.cnn.com/profiles/michael-smerconish-profile,https://cdn.cnn.com/cnnnext/dam/assets/141222160716-michael-smerconish-profile-headshot-large-169.jpg
cnn_richard-quest-profile,Richard Quest,Richard Quest is CNN's foremost international business correspondent and host of ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/richardquest'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/questinny'}]",https://us.cnn.com/profiles/richard-quest-profile,https://cdn.cnn.com/cnnnext/dam/assets/171219163612-richard-quest-profile-photo-large-169.jpg
cnn_jason-carroll-profile,Jason Carroll,.Jason Carroll is a national correspondent for CNN based in the network's New York bureau.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/jasoncarrollcnn'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/jasoncarrollnyc'}]",https://us.cnn.com/profiles/jason-carroll-profile,https://cdn.cnn.com/cnnnext/dam/assets/140926164140-jason-carroll-profile-image-large-169.jpg
cnn_camila-bernal,Camila Bernal,Camila Bernal is a CNN National Correspondent based in the network's Los Angeles bureau. ,[],https://us.cnn.com/profiles/camila-bernal,https://cdn.cnn.com/cnnnext/dam/assets/180321151052-camila-bernal-hs-large-169.jpg
cnn_abby-phillip-profile,Abby Phillip,"Abby Phillip is CNN's senior political correspondent and anchor of Inside Politics Sunday, an hour-long program featuring a panel of top-tier political analysts.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/abbydphillip'}]",https://us.cnn.com/profiles/abby-phillip-profile,https://cdn.cnn.com/cnnnext/dam/assets/200507154622-abby-phillip-background-large-169.jpg
cnn_bob-van-dillen,Bob Van Dillen,"Bob Van Dillen is the meteorologist for HLN's Morning Express with Robin Meade. He joined the network in September 2002. Prior to HLN, he was a meteorologist for local stations including WCNC (Charlotte, NC), WTVH (Syracuse, NY), and at WUTR (Utica, NY). His career began in Long Island, New York, as a forecaster for the Metro Weather Service. He received the American Meteorological Society (AMS) Seal of Approval in 1997.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/BobVanDillenHLN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/BobVanDillen'}]",https://us.cnn.com/profiles/bob-van-dillen,https://cdn.cnn.com/cnnnext/dam/assets/161207165314-bob-van-dillen-updated-headshot-large-169.jpg
cnn_robin-meade,Robin Meade,"Robin Meade is the longtime anchor of HLN's ""Morning Express with Robin Meade"",  a New York Times best selling author & a singer-songwriter with 2 albums to her name.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/robinmeadeofficial'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/robinmeade'}]",https://us.cnn.com/profiles/robin-meade,https://cdn.cnn.com/cnnnext/dam/assets/161129130144-robin-meade-profile-picture-large-169.jpg
cnn_don-lemon-profile,Don Lemon,Don Lemon anchors ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/donlemoncnn'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/donlemon'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/donlemoncnn'}]",https://us.cnn.com/profiles/don-lemon-profile,https://cdn.cnn.com/cnnnext/dam/assets/191210165658-don-lemon-profile-2019-large-169.jpg
cnn_maribel-aber-profile,Maribel Aber,Maribel Aber is a business correspondent for CNN Newsource ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/MaribelAber'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/maribelabercnn'}]",https://us.cnn.com/profiles/maribel-aber-profile,https://cdn.cnn.com/cnnnext/dam/assets/190114132811-maribel-aber-large-169.jpg
cnn_alison-kosik-profile,Alison Kosik,Alison Kosik is a Correspondent for CNN. She is based in CNN's bureau in New York.,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/AlisonKosik'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/alisonkosik'}]",https://us.cnn.com/profiles/alison-kosik-profile,https://cdn.cnn.com/cnnnext/dam/assets/191104163824-alison-kosik-large-169.jpg
cnn_john-king-profile,John King ,John King is CNN's chief national correspondent and anchor of Inside Politics.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/JohnKingCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/johnkingcnn'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/JohnKingCNN'}]",https://us.cnn.com/profiles/john-king-profile,https://cdn.cnn.com/cnnnext/dam/assets/150113143659-john-king-profile-image-2-large-169.jpg
cnn_lynda-kinkade-profile,Lynda Kinkade,Lynda Kinkade is an anchor for CNN International based at the network's headquarters in Atlanta. ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/LyndaKinkade.TV'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/LyndaKinkade'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/lyndakinkade'}]",https://us.cnn.com/profiles/lynda-kinkade-profile,https://cdn.cnn.com/cnnnext/dam/assets/180919140555-lynda-kinkade-profile-photo---new-large-169.jpg
cnn_kristie-lu-stout,Kristie Lu Stout,"Kristie Lu Stout is an award-winning anchor and correspondent for CNN, based in Hong Kong.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/KristieLuStout'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/klustout'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/klustout'}]",https://us.cnn.com/profiles/kristie-lu-stout,https://cdn.cnn.com/cnnnext/dam/assets/210621101513-kristie-lu-stout-2021-latest-large-169.jpg
cnn_brianna-keilar-profile,Brianna Keilar,"Brianna Keilar is anchor of CNN's morning show ""New Day"" and author of the column Home Front, which focuses on bridging the military-civilian divide. ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/BriannaKeilar'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/@BriKeilarCNN '}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/BriannaKeilar'}]",https://us.cnn.com/profiles/brianna-keilar-profile,https://cdn.cnn.com/cnnnext/dam/assets/170405173150-brianna-keilar-large-169.jpg
cnn_jim-bittermann,Jim Bittermann,"Jim Bittermann is CNN's Senior International Correspondent based in Paris. Since joining CNN in 1996, he has covered the death of Princess Diana in 1997, NATO air strikes on Kosovo in 1998, the earthquake in Turkey in 1999 and the World Cup soccer championships, among other stories.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/bittermanncnn'}]",https://us.cnn.com/profiles/jim-bittermann,https://cdn.cnn.com/cnnnext/dam/assets/140926165038-jim-bittermann-profile-image-large-169.jpg
cnn_pedram-javaheri-profile,Pedram Javaheri ,"Pedram Javaheri, or ""P.J."", is a meteorologist and weather anchor for CNN International. He also appears regularly on CNN's 'Early Start' show and HLN's 'Morning Express with Robin Meade,' and occasionally anchors CNNI news shows. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/JavaheriCNN'}]",https://us.cnn.com/profiles/pedram-javaheri-profile,https://cdn.cnn.com/cnnnext/dam/assets/150518153339-pedram-javaheri-profile-new-large-169.jpg
cnn_jake-tapper-profile,Jake Tapper,"CNN anchor and chief Washington correspondent Jake Tapper joined the network in January 2013. Tapper currently anchors a two-hour weekday program, The Lead with Jake Tapper, which debuted in March 2013. He has hosted CNN's Sunday morning show, State of the Union, since June 2015. In April 2021, he became the lead anchor for CNN for Washington, D.C. events.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/JakeTapper'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/JakeTapper'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/JakeTapper'}]",https://us.cnn.com/profiles/jake-tapper-profile,https://cdn.cnn.com/cnnnext/dam/assets/150813114245-jake-tapper-profile-image-approved-large-169.jpg
cnn_michael-holmes-profile,Michael Holmes,Michael Holmes is an award-winning anchor and correspondent for CNN International based at the network's headquarters in Atlanta. ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/holmescnn'}]",https://us.cnn.com/profiles/michael-holmes-profile,https://cdn.cnn.com/cnnnext/dam/assets/161104100651-michael-holmes-profile-pic-large-169.jpg
cnn_susan-hendricks-profile,Susan Hendricks,"Veteran HLN journalist Susan Hendricks became anchor of the network's live news program Weekend Express, in March 2019. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/SusanHendricks'}]",https://us.cnn.com/profiles/susan-hendricks-profile,https://cdn.cnn.com/cnnnext/dam/assets/190422191941-susan-hendricks-headshot-large-169.jpg
cnn_poppy-harlow-profile,Poppy Harlow,"Poppy Harlow anchors ""CNN Newsroom"" weekdays from 9-11am ET alongside Jim Sciutto. She is also the creator and host of the CNN podcast ","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/PoppyHarlowCNN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/PoppyHarlowCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/poppyharlowcnn'}]",https://us.cnn.com/profiles/poppy-harlow-profile,https://cdn.cnn.com/cnnnext/dam/assets/140929112410-poppy-harlow-profile-image-large-169.jpg
cnn_sanjay-gupta-profile,Dr. Sanjay Gupta,Dr. Sanjay Gupta is the multiple Emmy®-award winning chief medical correspondent for CNN and host of the CNN podcast ,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/SanjayGuptaMD'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/drsanjaygupta'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/drsanjaygupta'}]",https://us.cnn.com/profiles/sanjay-gupta-profile,https://cdn.cnn.com/cnnnext/dam/assets/140326162449-sanjay-gupta-large-169.jpg
cnn_hala-gorani-profile,Hala Gorani,Hala Gorani is a London-based correspondent and the host of ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/HalaGorani'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/hgorani'}]",https://us.cnn.com/profiles/hala-gorani-profile,https://cdn.cnn.com/cnnnext/dam/assets/180806112927-hala-gorani-large-169.jpg
